P1,P2,T1,T2,N2,Ar,O2,a2_ref,a2_rival,d1_ref,d2_ref,d1_rival,d2_rival,H_ref,H_rival
284.1142757,284.1142757,74.48170837,76.8974107,0.9,0.1,0,0,0,29.67466271,29.30605033,29.67453918,29.30599655,139.0308748,143.0023668
284.1142757,284.1142757,76.8974107,79.46267512,0.9,0.1,0,0,0,29.30605033,28.90430753,29.30599655,28.90434814,143.5738181,151.3637881
284.1142757,284.1142757,79.46267512,82.19364377,0.9,0.1,0,0,0,28.90430753,28.46442624,28.90434814,28.46458721,150.6634047,161.0997472
284.1142757,284.1142757,82.19364377,85.10896368,0.9,0.1,0,0,0,28.46442624,27.97982148,28.46458721,27.98013179,160.3718698,172.4629078
284.1142757,284.1142757,85.10896368,88.23030246,0.9,0.1,0,0.446683466,0.408521243,27.97982148,0.935046105,27.98013179,1.019129123,2499.158956,2323.249756
284.1142757,284.1142757,88.23030246,91.58299845,0.9,0.1,0,1,1,0.935046105,0.405487611,1.019129123,0.405485417,3031.453336,3254.723111
284.1142757,284.1142757,91.58299845,95.19688857,0.9,0.1,0,1,1,0.405487611,0.386102706,0.405485417,0.386101003,117.3979347,116.5870142
284.1142757,284.1142757,95.19688857,99.10737368,0.9,0.1,0,1,1,0.386102706,0.367458129,0.386101003,0.367456767,124.870672,123.672592
284.1142757,284.1142757,99.10737368,103.3568058,0.9,0.1,0,1,1,0.367458129,0.34943666,0.367456767,0.349435511,133.6109409,132.2186491
284.1142757,284.1142757,103.3568058,107.9963174,0.9,0.1,0,1,1,0.34943666,0.331937152,0.349435511,0.331936115,143.8561265,142.3836959
284.1142757,284.1142757,107.9963174,113.0882684,0.9,0.1,0,1,1,0.331937152,0.314870686,0.331936115,0.314869683,155.9152731,154.4354821
284.1142757,284.1142757,113.0882684,118.7095703,0.9,0.1,0,1,1,0.314870686,0.298157573,0.314869683,0.298156547,170.193299,168.7559208
284.1142757,284.1142757,118.7095703,124.9562822,0.9,0.1,0,1,1,0.298157573,0.281724924,0.298156547,0.281723839,187.2265349,185.8678845
284.1142757,284.1142757,124.9562822,131.9500886,0.9,0.1,0,1,1,0.281724924,0.26550459,0.281723839,0.265503424,207.7356804,206.4838158
284.1142757,284.1142757,131.9500886,139.8476356,0.9,0.1,0,1,1,0.26550459,0.249431296,0.265503424,0.249430042,232.7064202,231.5840449
284.1142757,284.1142757,139.8476356,148.8543261,0.9,0.1,0,1,1,0.249431296,0.233440855,0.249430042,0.233439516,263.5154231,262.5415256
284.1142757,284.1142757,148.8543261,159.2453004,0.9,0.1,0,1,1,0.233440855,0.21746828,0.233439516,0.217466867,302.1335075,301.3242859
284.1142757,284.1142757,159.2453004,171.3984319,0.9,0.1,0,1,1,0.21746828,0.201445642,0.217466867,0.201444173,351.4654661,350.8347965
284.1142757,284.1142757,171.3984319,185.8483024,0.9,0.1,0,1,1,0.201445642,0.185299416,0.201444173,0.185297916,415.9435911,415.5030866
284.1142757,284.1142757,185.8483024,203.3787513,0.9,0.1,0,1,1,0.185299416,0.168946922,0.185297916,0.168945416,502.6192921,502.3777483
284.1142757,284.1142757,203.3787513,225.1909242,0.9,0.1,0,1,1,0.168946922,0.15229119,0.168945416,0.152289709,623.3011823,623.2628748
284.1142757,284.1142757,225.1909242,253.2309977,0.9,0.1,0,1,1,0.15229119,0.135213009,0.152289709,0.135211586,799.0852702,799.2463784
284.1142757,284.1142757,253.2309977,290.8907277,0.9,0.1,0,1,1,0.135213009,0.117557604,0.135211586,0.117556273,1070.981822,1071.32572
284.1142757,284.1142757,290.8907277,344.7008089,0.9,0.1,0,1,1,0.117557604,0.099110155,0.117556273,0.099108954,1528.541258,1529.04185
284.1142757,284.1142757,344.7008089,429.2066067,0.9,0.1,0,1,1,0.099110155,0.079544945,0.099108954,0.079543853,2404.15481,2404.717166
284.1142757,284.1142757,429.2066067,585.450319,0.9,0.1,0,1,1,0.079544945,0.058299485,0.079543853,0.058299192,4497.160417,4497.947675
284.1142757,284.1142757,585.450319,1000,0.9,0.1,0,1,1,0.058299485,0.034136276,0.058299192,0.034135931,12572.90567,12573.0285
284.1142757,320.7143544,1000,68,0.9,0.1,0,0,0,0.034136276,30.61889912,0.034135931,30.61871819,-33344.93899,-33388.51016
320.7143544,320.7143544,68,70.04454961,0.9,0.1,0,0,0,30.61889912,30.32974992,30.61871819,30.32956156,141.3317727,124.5943085
320.7143544,320.7143544,70.04454961,72.20151826,0.9,0.1,0,0,0,30.32974992,30.01677507,30.32956156,30.01660635,137.7594476,129.7203118
320.7143544,320.7143544,72.20151826,74.48170837,0.9,0.1,0,0,0,30.01677507,29.67759711,30.01660635,29.67747346,137.0420067,135.8178913
320.7143544,320.7143544,74.48170837,76.8974107,0.9,0.1,0,0,0,29.67759711,29.30919331,29.67747346,29.30913926,139.0064444,142.9803692
320.7143544,320.7143544,76.8974107,79.46267512,0.9,0.1,0,0,0,29.30919331,28.90769912,29.30913926,28.90773927,143.5450419,151.3367709
320.7143544,320.7143544,79.46267512,82.19364377,0.9,0.1,0,0,0,28.90769912,28.46811895,28.90773927,28.46827921,150.6285669,161.0661174
320.7143544,320.7143544,82.19364377,85.10896368,0.9,0.1,0,0,0,28.46811895,27.98388631,28.46827921,27.9841956,160.3284322,172.4202744
320.7143544,320.7143544,85.10896368,88.23030246,0.9,0.1,0,0,0,27.98388631,27.44616508,27.9841956,27.44665784,172.8553944,185.7624365
320.7143544,320.7143544,88.23030246,91.58299845,0.9,0.1,0,1,1,27.44616508,0.463376776,27.44665784,0.463375684,5331.017508,5366.649199
320.7143544,320.7143544,91.58299845,95.19688857,0.9,0.1,0,1,1,0.463376776,0.440466273,0.463375684,0.440465475,119.8619928,119.2290341
320.7143544,320.7143544,95.19688857,99.10737368,0.9,0.1,0,1,1,0.440466273,0.418572553,0.440465475,0.418571958,127.1123736,125.9001095
320.7143544,320.7143544,99.10737368,103.3568058,0.9,0.1,0,1,1,0.418572553,0.397528247,0.418571958,0.397527759,135.6616625,134.1620519
320.7143544,320.7143544,103.3568058,107.9963174,0.9,0.1,0,1,1,0.397528247,0.377192273,0.397527759,0.377191807,145.7405547,144.1164168
320.7143544,320.7143544,107.9963174,113.0882684,0.9,0.1,0,1,1,0.377192273,0.357443262,0.377191807,0.357442748,157.6531619,156.0032696
320.7143544,320.7143544,113.0882684,118.7095703,0.9,0.1,0,1,1,0.357443262,0.33817464,0.357442748,0.338174026,171.800703,170.1896246
320.7143544,320.7143544,118.7095703,124.9562822,0.9,0.1,0,1,1,0.33817464,0.319290802,0.338174026,0.319290056,188.7166967,187.1897099
320.7143544,320.7143544,124.9562822,131.9500886,0.9,0.1,0,1,1,0.319290802,0.300704013,0.319290056,0.300703116,209.1196851,207.7106555
320.7143544,320.7143544,131.9500886,139.8476356,0.9,0.1,0,1,1,0.300704013,0.282331734,0.300703116,0.282330684,233.993691,232.7293612
320.7143544,320.7143544,139.8476356,148.8543261,0.9,0.1,0,1,1,0.282331734,0.264094183,0.282330684,0.264092986,264.7141071,263.6164635
320.7143544,320.7143544,148.8543261,159.2453004,0.9,0.1,0,1,1,0.264094183,0.245911885,0.264092986,0.245910559,303.2507894,302.3383612
320.7143544,320.7143544,159.2453004,171.3984319,0.9,0.1,0,1,1,0.245911885,0.227703016,0.245910559,0.227701586,352.5078356,351.7963457
320.7143544,320.7143544,171.3984319,185.8483024,0.9,0.1,0,1,1,0.227703016,0.209380216,0.227701586,0.209378712,416.9170902,416.4195828
320.7143544,320.7143544,185.8483024,203.3787513,0.9,0.1,0,1,1,0.209380216,0.190846422,0.209378712,0.190844877,503.5297665,503.2560437
320.7143544,320.7143544,203.3787513,225.1909242,0.9,0.1,0,1,1,0.190846422,0.171988955,0.190844877,0.171987407,624.1545701,624.1094083
320.7143544,320.7143544,225.1909242,253.2309977,0.9,0.1,0,1,1,0.171988955,0.15267045,0.171987407,0.152668939,799.8879803,800.0673716
320.7143544,320.7143544,253.2309977,290.8907277,0.9,0.1,0,1,1,0.15267045,0.132713722,0.152668939,0.132712291,1071.741299,1072.127378
320.7143544,320.7143544,290.8907277,344.7008089,0.9,0.1,0,1,1,0.132713722,0.111874058,0.132712291,0.111872752,1529.266905,1529.830561
320.7143544,320.7143544,344.7008089,429.2066067,0.9,0.1,0,1,1,0.111874058,0.089781709,0.111872752,0.089780499,2404.871654,2405.499611
320.7143544,320.7143544,429.2066067,585.450319,0.9,0.1,0,1,1,0.089781709,0.065799748,0.089780499,0.065799509,4497.86039,4498.73017
320.7143544,320.7143544,585.450319,1000,0.9,0.1,0,1,1,0.065799748,0.038528638,0.065799509,0.038528278,12573.64579,12573.81009
320.7143544,360.9584475,1000,68,0.9,0.1,0,0,0,0.038528638,30.62161641,0.038528278,30.62143566,-33344.61618,-33388.3983
360.9584475,360.9584475,68,70.04454961,0.9,0.1,0,0,0,30.62161641,30.33261203,30.62143566,30.33242377,141.3126161,124.580782
360.9584475,360.9584475,70.04454961,72.20151826,0.9,0.1,0,0,0,30.33261203,30.01980434,30.33242377,30.01963562,137.7385512,129.7039383
360.9584475,360.9584475,72.20151826,74.48170837,0.9,0.1,0,0,0,30.01980434,29.68082095,30.01963562,29.68069717,137.0186393,135.7980631
360.9584475,360.9584475,74.48170837,76.8974107,0.9,0.1,0,0,0,29.68082095,29.31264605,29.68069717,29.3125917,138.9796395,142.9562401
360.9584475,360.9584475,76.8974107,79.46267512,0.9,0.1,0,0,0,29.31264605,28.9114246,29.3125917,28.91146425,143.5134768,151.3071411
360.9584475,360.9584475,79.46267512,82.19364377,0.9,0.1,0,0,0,28.9114246,28.47217472,28.91146425,28.47233421,150.5903636,161.0292442
360.9584475,360.9584475,82.19364377,85.10896368,0.9,0.1,0,0,0,28.47217472,27.98835015,28.47233421,27.9886583,160.2808145,172.373543
360.9584475,360.9584475,85.10896368,88.23030246,0.9,0.1,0,0,0,27.98835015,27.45114603,27.9886583,27.45163716,172.79406,185.7017584
360.9584475,360.9584475,88.23030246,91.58299845,0.9,0.1,0,1,1,27.45114603,0.528885458,27.45163716,0.52888635,5300.925216,5337.542678
360.9584475,360.9584475,91.58299845,95.19688857,0.9,0.1,0,1,1,0.528885458,0.50171356,0.52888635,0.501714297,122.7542034,122.4836458
360.9584475,360.9584475,95.19688857,99.10737368,0.9,0.1,0,1,1,0.50171356,0.475945265,0.501714297,0.475945906,129.7154221,128.5616113
360.9584475,360.9584475,99.10737368,103.3568058,0.9,0.1,0,1,1,0.475945265,0.451337693,0.475945906,0.451338228,138.0217644,136.4390891
360.9584475,360.9584475,103.3568058,107.9963174,0.9,0.1,0,1,1,0.451337693,0.427691364,0.451338228,0.427691756,147.8931193,146.1192763
360.9584475,360.9584475,107.9963174,113.0882684,0.9,0.1,0,1,1,0.427691364,0.404838686,0.427691756,0.404838895,159.6258699,157.7975199
360.9584475,360.9584475,113.0882684,118.7095703,0.9,0.1,0,1,1,0.404838686,0.382635694,0.404838895,0.382635686,173.6155869,171.817906
360.9584475,360.9584475,118.7095703,124.9562822,0.9,0.1,0,1,1,0.382635694,0.360955895,0.382635686,0.360955647,190.3915881,188.6818026
360.9584475,360.9584475,124.9562822,131.9500886,0.9,0.1,0,1,1,0.360955895,0.339685475,0.360955647,0.339684981,210.6692492,209.0886336
360.9584475,360.9584475,131.9500886,139.8476356,0.9,0.1,0,1,1,0.339685475,0.318719381,0.339684981,0.318718644,235.4301863,234.010426
360.9584475,360.9584475,139.8476356,148.8543261,0.9,0.1,0,1,1,0.318719381,0.297957893,0.318718644,0.297956929,266.0479602,264.8145851
360.9584475,360.9584475,148.8543261,159.2453004,0.9,0.1,0,1,1,0.297957893,0.277303386,0.297956929,0.27730222,304.4910461,303.4652735
360.9584475,360.9584475,159.2453004,171.3984319,0.9,0.1,0,1,1,0.277303386,0.256656962,0.27730222,0.256655627,353.6625325,352.8621823
360.9584475,360.9584475,171.3984319,185.8483024,0.9,0.1,0,1,1,0.256656962,0.235914584,0.256655627,0.235913119,417.9935823,417.4333118
360.9584475,360.9584475,185.8483024,203.3787513,0.9,0.1,0,1,1,0.235914584,0.214962172,0.235913119,0.21496062,504.5350459,504.2257916
360.9584475,360.9584475,203.3787513,225.1909242,0.9,0.1,0,1,1,0.214962172,0.193668774,0.21496062,0.193667182,625.0956149,625.0427257
360.9584475,360.9584475,225.1909242,253.2309977,0.9,0.1,0,1,1,0.193668774,0.171876215,0.193667182,0.171874631,800.7721958,800.9714768
360.9584475,360.9584475,253.2309977,290.8907277,0.9,0.1,0,1,1,0.171876215,0.149381952,0.171874631,0.149380428,1072.577158,1073.009397
360.9584475,360.9584475,290.8907277,344.7008089,0.9,0.1,0,1,1,0.149381952,0.12590777,0.149380428,0.125906362,1530.064977,1530.697768
360.9584475,360.9584475,344.7008089,429.2066067,0.9,0.1,0,1,1,0.12590777,0.101034932,0.125906362,0.101033599,2405.659646,2406.359554
360.9584475,360.9584475,429.2066067,585.450319,0.9,0.1,0,1,1,0.101034932,0.074044132,0.101033599,0.074043975,4498.629605,4499.589979
360.9584475,360.9584475,585.450319,1000,0.9,0.1,0,1,1,0.074044132,0.043356968,0.074043975,0.043356598,12574.45911,12574.6689
360.9584475,405.6757736,1000,68,0.9,0.1,0,0,0,0.043356968,30.62463348,0.043356598,30.62445294,-33344.25069,-33388.26614
405.6757736,405.6757736,68,70.04454961,0.9,0.1,0,0,0,30.62463348,30.33578974,30.62445294,30.33560159,141.2913663,124.5657867
405.6757736,405.6757736,70.04454961,72.20151826,0.9,0.1,0,0,0,30.33578974,30.02316744,30.33560159,30.02299872,137.7153763,129.6857884
405.6757736,405.6757736,72.20151826,74.48170837,0.9,0.1,0,0,0,30.02316744,29.68439983,30.02299872,29.68427589,136.9927298,135.7760864
405.6757736,405.6757736,74.48170837,76.8974107,0.9,0.1,0,0,0,29.68439983,29.31647868,29.68427589,29.31642401,138.949926,142.9295006
405.6757736,405.6757736,76.8974107,79.46267512,0.9,0.1,0,0,0,29.31647868,28.91555958,29.31642401,28.91559867,143.4784961,151.2743125
405.6757736,405.6757736,79.46267512,82.19364377,0.9,0.1,0,0,0,28.91555958,28.4766757,28.91559867,28.47683434,150.5480398,160.9884006
405.6757736,405.6757736,82.19364377,85.10896368,0.9,0.1,0,0,0,28.4766757,27.99330315,28.47683434,27.99361006,160.2280806,172.3217966
405.6757736,405.6757736,85.10896368,88.23030246,0.9,0.1,0,0,0,27.99330315,27.45667163,27.99361006,27.45716097,172.726167,185.6345974
405.6757736,405.6757736,88.23030246,91.58299845,0.9,0.1,0,0,0,27.45667163,26.85460994,27.45716097,26.85532524,188.4577743,201.4649333
405.6757736,405.6757736,91.58299845,95.19688857,0.9,0.1,0,1,1,26.85460994,0.57171267,26.85532524,0.571715933,5204.246427,5228.866661
405.6757736,405.6757736,95.19688857,99.10737368,0.9,0.1,0,1,1,0.57171267,0.541221896,0.571715933,0.541224479,132.7969273,131.8250292
405.6757736,405.6757736,99.10737368,103.3568058,0.9,0.1,0,1,1,0.541221896,0.512330242,0.541224479,0.512332323,140.7856777,139.1635
405.6757736,405.6757736,103.3568058,107.9963174,0.9,0.1,0,1,1,0.512330242,0.48475001,0.512332323,0.484751663,150.3916263,148.4764658
405.6757736,405.6757736,107.9963174,113.0882684,0.9,0.1,0,1,1,0.48475001,0.458245822,0.484751663,0.458247072,161.8986912,159.8842732
405.6757736,405.6757736,113.0882684,118.7095703,0.9,0.1,0,1,1,0.458245822,0.432620318,0.458247072,0.432621172,175.6936073,173.694688
405.6757736,405.6757736,118.7095703,124.9562822,0.9,0.1,0,1,1,0.432620318,0.407703948,0.432621172,0.40770441,192.299287,190.3894986
405.6757736,405.6757736,124.9562822,131.9500886,0.9,0.1,0,1,1,0.407703948,0.383347369,0.40770441,0.38334745,212.4263792,210.656725
405.6757736,405.6757736,131.9500886,139.8476356,0.9,0.1,0,1,1,0.383347369,0.359415506,0.38334745,0.359415224,237.0529677,235.4613462
405.6757736,405.6757736,139.8476356,148.8543261,0.9,0.1,0,1,1,0.359415506,0.335782614,0.359415224,0.335781998,267.5499566,266.1661839
405.6757736,405.6757736,148.8543261,159.2453004,0.9,0.1,0,1,1,0.335782614,0.312327857,0.335781998,0.312326944,305.8838297,304.7322816
405.6757736,405.6757736,159.2453004,171.3984319,0.9,0.1,0,1,1,0.312327857,0.28893095,0.312326944,0.288929785,354.9562125,354.0571285
405.6757736,405.6757736,171.3984319,185.8483024,0.9,0.1,0,1,1,0.28893095,0.265467385,0.288929785,0.265466017,419.1972526,418.567134
405.6757736,405.6757736,185.8483024,203.3787513,0.9,0.1,0,1,1,0.265467385,0.24180259,0.265466017,0.241801073,505.6571987,505.3082772
405.6757736,405.6757736,203.3787513,225.1909242,0.9,0.1,0,1,1,0.24180259,0.217784007,0.241801073,0.217782399,626.1445743,626.082862
405.6757736,405.6757736,225.1909242,253.2309977,0.9,0.1,0,1,1,0.217784007,0.193229258,0.217782399,0.193227619,801.7566413,801.9777584
405.6757736,405.6757736,253.2309977,290.8907277,0.9,0.1,0,1,1,0.193229258,0.167906704,0.193227619,0.167905097,1073.506861,1073.990122
405.6757736,405.6757736,290.8907277,344.7008089,0.9,0.1,0,1,1,0.167906704,0.141500114,0.167905097,0.141498606,1530.95197,1531.661323
405.6757736,405.6757736,344.7008089,429.2066067,0.9,0.1,0,1,1,0.141500114,0.113535602,0.141498606,0.113534138,2406.534948,2407.314584
405.6757736,405.6757736,429.2066067,585.450319,0.9,0.1,0,1,1,0.113535602,0.083201669,0.113534138,0.083201633,4499.483765,4500.544628
405.6757736,405.6757736,585.450319,1000,0.9,0.1,0,1,1,0.083201669,0.048720322,0.083201633,0.048719949,12575.36222,12575.62246
405.6757736,456,1000,68,0.9,0.1,0,0,0,0.048720322,30.62802604,0.048719949,30.62784573,-33343.8302,-33388.10681
456,456,68,70.04454961,0.9,0.1,0,0,0,30.62802604,30.33936272,30.62784573,30.3391747,141.2674973,124.5489547
456,456,70.04454961,72.20151826,0.9,0.1,0,0,0,30.33936272,30.02694862,30.3391747,30.02677989,137.6893509,129.6654175
456,456,72.20151826,74.48170837,0.9,0.1,0,0,0,30.02694862,29.68842328,30.02677989,29.68829918,136.9636409,135.7514237
456,456,74.48170837,76.8974107,0.9,0.1,0,0,0,29.68842328,29.32078701,29.68829918,29.32073196,138.9165756,142.8994982
456,456,76.8974107,79.46267512,0.9,0.1,0,0,0,29.32078701,28.92020722,29.32073196,28.92024569,143.439246,151.2374863
456,456,79.46267512,82.19364377,0.9,0.1,0,0,0,28.92020722,28.481734,28.92024569,28.48189168,150.500567,160.9425962
456,456,82.19364377,85.10896368,0.9,0.1,0,0,0,28.481734,27.99886843,28.48189168,27.99917394,160.1689559,172.2637863
456,456,85.10896368,88.23030246,0.9,0.1,0,0,0,27.99886843,27.4628788,27.99917394,27.46336612,172.6500851,185.5593423
456,456,88.23030246,91.58299845,0.9,0.1,0,0,0,27.4628788,26.86165685,27.46336612,26.86236925,188.3560452,201.3641388
456,456,91.58299845,95.19688857,0.9,0.1,0,1,1,26.86165685,0.653154578,26.86236925,0.653161997,5168.459165,5194.169762
456,456,95.19688857,99.10737368,0.9,0.1,0,1,1,0.653154578,0.616746755,0.653161997,0.616752385,136.5350194,135.9630566
456,456,99.10737368,103.3568058,0.9,0.1,0,1,1,0.616746755,0.58257553,0.616752385,0.582579943,144.093955,142.5107783
456,456,103.3568058,107.9963174,0.9,0.1,0,1,1,0.58257553,0.550214196,0.582579943,0.550217693,153.3499163,151.3137789
456,456,107.9963174,113.0882684,0.9,0.1,0,1,1,0.550214196,0.519324173,0.550217693,0.519326911,164.5658667,162.3600927
456,456,113.0882684,118.7095703,0.9,0.1,0,1,1,0.519324173,0.489629221,0.519326911,0.48963129,178.1142233,175.8976057
456,456,118.7095703,124.9562822,0.9,0.1,0,1,1,0.489629221,0.460897884,0.48963129,0.460899339,194.5078326,192.3773205
456,456,124.9562822,131.9500886,0.9,0.1,0,1,1,0.460897884,0.43293099,0.460899339,0.432931876,214.450102,212.4699108
456,456,131.9500886,139.8476356,0.9,0.1,0,1,1,0.43293099,0.405552328,0.432931876,0.40555269,238.9138143,237.1299025
456,456,139.8476356,148.8543261,0.9,0.1,0,1,1,0.405552328,0.378601289,0.40555269,0.378601174,269.2659492,267.7134629
456,456,148.8543261,159.2453004,0.9,0.1,0,1,1,0.378601289,0.351926614,0.378601174,0.351926077,307.4700769,306.1771911
456,456,159.2453004,171.3984319,0.9,0.1,0,1,1,0.351926614,0.325380588,0.351926077,0.325379688,356.4256851,355.4154856
456,456,171.3984319,185.8483024,0.9,0.1,0,1,1,0.325380588,0.298812997,0.325379688,0.2988118,420.561413,419.8525453
456,456,185.8483024,203.3787513,0.9,0.1,0,1,1,0.298812997,0.272064074,0.2988118,0.272062647,506.9265577,506.5327557
456,456,203.3787513,225.1909242,0.9,0.1,0,1,1,0.272064074,0.244955209,0.272062647,0.244953625,627.3292438,627.2572999
456,456,225.1909242,253.2309977,0.9,0.1,0,1,1,0.244955209,0.217275355,0.244953625,0.217273687,802.8669725,803.1123281
456,456,253.2309977,290.8907277,0.9,0.1,0,1,1,0.217275355,0.188758935,0.217273687,0.188757259,1074.554311,1075.094649
456,456,290.8907277,344.7008089,0.9,0.1,0,1,1,0.188758935,0.159045906,0.188757259,0.159044304,1531.950445,1532.745634
456,456,344.7008089,429.2066067,0.9,0.1,0,1,1,0.159045906,0.127599413,0.159044304,0.127597808,2407.519647,2408.38873
456,456,429.2066067,585.450319,0.9,0.1,0,1,1,0.127599413,0.093503363,0.127597808,0.093503497,4500.444325,4501.618054
456,456,585.450319,1000,0.9,0.1,0,1,1,0.093503363,0.054754077,0.093503497,0.054753713,12576.3778,12576.69468
456,513.5327285,1000,68,0.9,0.1,0,0,0,0.054754077,30.6319009,0.054753713,30.63172087,-33343.33667,-33387.90988
513.5327285,513.5327285,68,70.04454961,0.9,0.1,0,0,0,30.6319009,30.3434434,30.63172087,30.34325552,141.2402677,124.529768
513.5327285,513.5327285,70.04454961,72.20151826,0.9,0.1,0,0,0,30.3434434,30.03126675,30.34325552,30.03109802,137.6596693,129.6421993
513.5327285,513.5327285,72.20151826,74.48170837,0.9,0.1,0,0,0,30.03126675,29.69301766,30.03109802,29.69289338,136.930475,135.723318
513.5327285,513.5327285,74.48170837,76.8974107,0.9,0.1,0,0,0,29.69301766,29.32570616,29.69289338,29.3256507,138.8785627,142.8653142
513.5327285,513.5327285,76.8974107,79.46267512,0.9,0.1,0,0,0,29.32570616,28.9255131,29.3256507,28.92555086,143.3945242,151.1955379
513.5327285,513.5327285,79.46267512,82.19364377,0.9,0.1,0,0,0,28.9255131,28.48750776,28.92555086,28.48766436,150.4464978,160.8904378
513.5327285,513.5327285,82.19364377,85.10896368,0.9,0.1,0,0,0,28.48750776,28.00521956,28.48766436,28.00552348,160.1016473,172.197756
513.5327285,513.5327285,85.10896368,88.23030246,0.9,0.1,0,0,0,28.00521956,27.46996053,28.00552348,27.47044557,172.5635223,185.4737288
513.5327285,513.5327285,88.23030246,91.58299845,0.9,0.1,0,0,0,27.46996053,26.86969369,27.47044557,26.8704028,188.2403891,201.2495529
513.5327285,513.5327285,91.58299845,95.19688857,0.9,0.1,0,0.208222286,0.179700728,26.86969369,3.247276526,26.8704028,3.690017199,1222.252192,1097.458295
513.5327285,513.5327285,95.19688857,99.10737368,0.9,0.1,0,1,1,3.247276526,0.706002499,3.690017199,0.706012998,4045.03029,4196.415669
513.5327285,513.5327285,99.10737368,103.3568058,0.9,0.1,0,1,1,0.706002499,0.665114979,0.706012998,0.665122958,148.1666946,146.76812
513.5327285,513.5327285,103.3568058,107.9963174,0.9,0.1,0,1,1,0.665114979,0.626774306,0.665122958,0.626780522,156.9424683,154.8288937
513.5327285,513.5327285,107.9963174,113.0882684,0.9,0.1,0,1,1,0.626774306,0.590476847,0.626780522,0.590481723,167.7694222,165.3727324
513.5327285,513.5327285,113.0882684,118.7095703,0.9,0.1,0,1,1,0.590476847,0.555824607,0.590481723,0.555828389,180.9955991,178.5432424
513.5327285,513.5327285,118.7095703,124.9562822,0.9,0.1,0,1,1,0.555824607,0.522493495,0.555828389,0.522496336,197.1173387,194.7408281
513.5327285,513.5327285,124.9562822,131.9500886,0.9,0.1,0,1,1,0.522493495,0.490211829,0.522496336,0.490213835,216.8265356,214.6087647
513.5327285,513.5327285,131.9500886,139.8476356,0.9,0.1,0,1,1,0.490211829,0.458745065,0.490213835,0.458746324,241.0877547,239.0855435
513.5327285,513.5327285,139.8476356,148.8543261,0.9,0.1,0,1,1,0.458745065,0.427884341,0.458746324,0.427884932,271.262012,269.5173654
513.5327285,513.5327285,148.8543261,159.2453004,0.9,0.1,0,1,1,0.427884341,0.39743728,0.427884932,0.397437282,309.3085127,307.8543091
513.5327285,513.5327285,159.2453004,171.3984319,0.9,0.1,0,1,1,0.39743728,0.367219931,0.397437282,0.367219427,358.1235605,356.9863165
513.5327285,513.5327285,171.3984319,185.8483024,0.9,0.1,0,1,1,0.367219931,0.337048903,0.367219427,0.337047976,422.1335326,421.33444
513.5327285,513.5327285,185.8483024,203.3787513,0.9,0.1,0,1,1,0.337048903,0.30673262,0.337047976,0.306731358,508.3862406,507.9408105
513.5327285,513.5327285,203.3787513,225.1909242,0.9,0.1,0,1,1,0.30673262,0.276060289,0.306731358,0.276058781,628.6890556,628.6050168
513.5327285,513.5327285,225.1909242,253.2309977,0.9,0.1,0,1,1,0.276060289,0.244786131,0.276058781,0.244784468,804.1395272,804.4121541
513.5327285,513.5327285,253.2309977,290.8907277,0.9,0.1,0,1,1,0.244786131,0.212604152,0.244784468,0.212602428,1075.753316,1076.358458
513.5327285,513.5327285,290.8907277,344.7008089,0.9,0.1,0,1,1,0.212604152,0.17910286,0.212602428,0.179101172,1533.092279,1533.985177
513.5327285,513.5327285,344.7008089,429.2066067,0.9,0.1,0,1,1,0.17910286,0.143672196,0.179101172,0.143670441,2408.644935,2409.615914
513.5327285,513.5327285,429.2066067,585.450319,0.9,0.1,0,1,1,0.143672196,0.105275406,0.143670441,0.105275783,4501.541568,4502.844043
513.5327285,513.5327285,585.450319,1000,0.9,0.1,0,1,1,0.105275406,0.061649409,0.105275783,0.061649071,12577.53786,12577.91931
513.5327285,580.630003,1000,68,0.9,0.1,0,0,0,0.061649409,30.63641504,0.061649071,30.63623532,-33342.74252,-33387.65876
580.630003,580.630003,68,70.04454961,0.9,0.1,0,0,0,30.63641504,30.34819695,30.63623532,30.34800925,141.2085897,124.5074671
580.630003,580.630003,70.04454961,72.20151826,0.9,0.1,0,0,0,30.34819695,30.03629647,30.34800925,30.03612774,137.6251493,129.6152159
580.630003,580.630003,72.20151826,74.48170837,0.9,0.1,0,0,0,30.03629647,29.69836861,30.03612774,29.69824411,136.8919155,135.6906604
580.630003,580.630003,74.48170837,76.8974107,0.9,0.1,0,0,0,29.69836861,29.33143465,29.69824411,29.3313787,138.834384,142.8256028
580.630003,580.630003,76.8974107,79.46267512,0.9,0.1,0,0,0,29.33143465,28.931691,29.3313787,28.93172794,143.3425693,151.1468209
580.630003,580.630003,79.46267512,82.19364377,0.9,0.1,0,0,0,28.931691,28.49422917,28.93172794,28.49438451,150.3837123,160.8298855
580.630003,580.630003,82.19364377,85.10896368,0.9,0.1,0,0,0,28.49422917,28.01261135,28.49438451,28.01291342,160.0235304,172.1211354
580.630003,580.630003,85.10896368,88.23030246,0.9,0.1,0,0,0,28.01261135,27.47820007,28.01291342,27.47868246,172.4631264,185.3744453
580.630003,580.630003,88.23030246,91.58299845,0.9,0.1,0,0,0,27.47820007,26.87904055,27.47868246,26.87974584,188.1063664,201.1167808
580.630003,580.630003,91.58299845,95.19688857,0.9,0.1,0,0,0,26.87904055,26.1978621,26.87974584,26.19884843,207.6918846,220.1749307
